GeneID	CTRL_1	CTRL_2	CTRL_3	CTRL_4	CTRL_5	CTRL_6	PD_1	PD_2	PD_3	PD_4	PD_5	PD_6	PD_7	PD_8
ZMPSTE24	20.67541191	11.53203764	10.41078346	16.83515727	4.187972544	9.94297072	4.682425447	13.60262024	0	18.09391195	21.10191251	19.56726937	18.96556265	14.55226907
ZMYM1	6.514170875	15.72550588	16.48374048	4.208789318	0	0	1.560808482	27.20524048	10.6006902	0	5.275478127	2.608969249	5.53162244	7.835837193
ZMYM2	63.44235983	107.981807	85.02139827	49.10254204	61.98199365	0	45.26344599	45.34206746	55.65362357	25.33147673	52.75478127	59.35405041	57.68691973	17.91048501
ZMYM3	23.50766011	19.91897411	13.01347933	7.71611375	0.837594509	15.90875315	35.11819085	15.86972361	31.80207061	10.85634717	29.17029082	21.5239963	26.07764865	10.07464782
ZMYM4	30.87150545	38.78958117	8.675652885	51.2069367	31.82859133	37.78328874	57.74991384	15.86972361	0	19.90330314	32.89415773	35.22108486	49.78460196	12.31345845
ZMYM5	9.063194261	0	3.470261154	7.014648863	0	0	9.364850894	0	0	0	6.516767098	5.217938498	10.2730131	11.19405313
ZMYM6	11.04576801	6.290202352	11.27834875	11.22343818	9.213539597	0	10.92565938	11.33551687	0	0	5.896122612	6.522423122	8.692549548	0
ZMYND11	44.74952166	68.14385881	81.55113712	55.41572602	52.76845406	21.87453558	41.36142478	61.21179107	29.15189806	47.04417106	39.10060259	35.22108486	25.28741687	14.55226907
ZMYND12	2.549023386	3.145101176	0	2.104394659	0	0	0	0	13.25086276	0	0.930966728	0	0	0
ZMYND15	1.132899283	6.290202352	7.808087596	0.701464886	26.80302428	0	10.92565938	18.13682698	90.10586674	0	0.310322243	7.826907747	1.580463554	8.955242506
ZMYND19	0	1.048367059	4.337826442	5.611719091	0	13.92015901	3.121616965	0	31.80207061	0	1.861933456	9.783634684	10.2730131	0
ZMYND8	28.03925725	28.30591058	17.35130577	42.08789318	8.375945088	39.77188288	10.14525513	15.86972361	13.25086276	41.61599748	51.20317005	28.04641943	38.72135708	40.29859128
ZNF10	5.947721234	2.096734117	2.602695865	3.507324432	10.88872861	19.88594144	16.38848906	6.801310119	5.300345102	12.66573836	9.309667282	5.87018081	6.321854217	0
ZNF101	3.398697848	7.33856941	4.337826442	7.71611375	0	0	0	0	55.65362357	0	5.585800369	3.261211561	5.53162244	0
ZNF106	65.99138321	71.28895999	85.88896356	85.57871613	66.1699662	103.4068955	71.01678594	45.34206746	66.25431378	61.51930062	93.09667282	107.6199815	104.3105946	137.6868535
ZNF107	7.363845337	7.33856941	0	1.402929773	18.42707919	0	3.121616965	0	0	0	9.309667282	13.69708856	15.01440377	53.73145504
ZNF112	0.849674462	5.241835293	3.470261154	1.402929773	0	0	0.780404241	22.67103373	0	0	3.723866913	15.00157318	6.321854217	0
ZNF117	21.52508637	8.386936469	8.675652885	4.910254204	8.375945088	0	24.97293572	18.13682698	15.90103531	18.09391195	8.99934504	17.61054243	11.85347666	0
ZNF12	14.16124103	14.67713882	13.88104462	9.119043522	12.56391763	9.94297072	14.82768058	0	0	5.428173584	4.965155884	5.87018081	0	19.02989032
ZNF121	12.46189211	28.30591058	24.29182808	29.46152523	12.56391763	41.76047702	24.97293572	31.73944722	5.300345102	14.47512956	36.3077024	20.21951168	48.2041384	6.716431879
ZNF124	7.080620516	7.33856941	0	6.313183977	5.863161562	0	6.243233929	11.33551687	0	5.428173584	7.447733826	15.65381549	52.94552907	39.17918596
ZNF131	14.72769067	23.06407529	18.21887106	18.93955193	17.58948469	1.988594144	7.02363817	0	5.300345102	7.237564779	11.17160074	21.5239963	4.741390663	0
ZNF132	3.398697848	8.386936469	0	10.52197329	10.05113411	0	8.584446653	0	0	0	8.99934504	4.565696186	2.370695331	0
ZNF133	10.19609354	7.33856941	2.602695865	0	0	25.85172387	0	0	0	0	1.241288971	1.304484624	0	0
ZNF134	10.19609354	5.241835293	23.42426279	2.805859545	0.837594509	0	6.243233929	9.068413492	5.300345102	7.237564779	12.10256747	18.26278474	11.85347666	7.835837193
ZNF135	0.566449641	3.145101176	7.808087596	11.92490307	9.213539597	11.93156486	0	0	2.650172551	7.237564779	6.516767098	0	3.951158886	0
ZNF136	1.416124103	12.5804047	12.14591404	2.805859545	9.213539597	0	0.780404241	34.0065506	5.300345102	0	4.965155884	5.87018081	3.160927109	0
ZNF137P	0	0	0	2.104394659	0	0	3.121616965	0	0	0	1.551611214	6.522423122	0	5.597026566
ZNF138	11.32899283	0	18.21887106	9.820508408	4.187972544	63.63501261	19.51010603	0	0	21.71269434	4.965155884	13.69708856	7.902317771	30.22394346
ZNF14	3.398697848	10.48367059	13.88104462	4.910254204	5.863161562	1.988594144	0	0	0	0	4.344511398	6.522423122	11.85347666	0
ZNF140	2.832248207	11.53203764	9.543218173	26.65566568	11.72632312	0	3.902021206	0	0	0	7.758056069	0	0	0
ZNF141	26.33990832	27.25754352	33.83504625	26.65566568	30.15340232	1.988594144	36.67899933	20.40393036	26.50172551	10.85634717	26.06706839	45.00471954	33.97996642	30.22394346
ZNF142	5.098046772	11.53203764	11.27834875	12.62636795	1.675189018	3.977188288	6.243233929	0	7.950517653	19.90330314	12.41288971	13.04484624	12.64370843	11.19405313
ZNF143	5.381271593	5.241835293	2.602695865	1.402929773	5.863161562	0	9.364850894	0	0	0	6.516767098	4.565696186	30.02880753	6.716431879
ZNF146	24.92378422	50.32161881	11.27834875	29.46152523	20.93986272	13.92015901	39.02021206	74.81441131	0	10.85634717	25.75674615	41.09126567	19.75579443	44.77621253
ZNF148	38.80180043	73.3856941	31.23235038	36.47617409	52.76845406	9.94297072	25.75333996	38.54075734	39.75258827	50.66295345	34.75609119	52.17938498	24.49718509	25.7463222
ZNF154	16.71026442	6.290202352	6.072957019	0	10.05113411	25.85172387	6.243233929	0	0	0	12.72321195	10.435877	7.112085994	34.70156471
ZNF155	9.063194261	0	0	0	6.70075607	0	0	0	0	0	0.310322243	2.608969249	7.902317771	0
ZNF16	1.132899283	2.096734117	0	6.313183977	0	0	10.92565938	0	2.650172551	0	0.930966728	0	0	0
ZNF160	30.87150545	37.74121411	13.88104462	46.99814738	10.88872861	31.8175063	14.04727634	27.20524048	5.300345102	61.51930062	10.24063401	9.783634684	18.17533087	10.07464782
ZNF169	6.797395696	2.096734117	0.867565288	3.507324432	12.56391763	0	15.60808482	0	0	0	4.344511398	1.956726937	0	12.31345845
ZNF17	12.17866729	5.241835293	8.675652885	0	2.512783526	19.88594144	0	0	0	18.09391195	3.103222427	7.174665435	0	0
ZNF174	0	0	7.808087596	0.701464886	0	21.87453558	0	0	0	1.809391195	0.930966728	3.913453873	0	0
ZNF175	0.849674462	0	6.072957019	12.62636795	8.375945088	0	0	43.07496409	7.950517653	0	6.516767098	3.913453873	5.53162244	21.26870095
ZNF18	1.982573745	8.386936469	0	0	10.05113411	0	0	0	0	0	0.310322243	0	0	10.07464782
ZNF180	4.531597131	0	0	0	5.863161562	0	9.364850894	0	39.75258827	0	1.551611214	0	0	0
ZNF181	14.44446585	2.096734117	6.072957019	3.507324432	3.350378035	0	4.682425447	2.267103373	0	27.14086792	8.068378311	9.131392371	0	0
ZNF182	3.398697848	0	0	4.910254204	0	0	25.75333996	0	0	0	1.551611214	2.608969249	3.951158886	13.43286376
ZNF184	8.77996944	6.290202352	13.88104462	0	1.675189018	0	2.341212723	6.801310119	0	0	6.516767098	14.34933087	0	0
ZNF189	19.82573745	39.83794823	2.602695865	32.96884966	13.40151214	17.8973473	34.33778661	20.40393036	15.90103531	23.52208553	5.585800369	20.21951168	6.321854217	43.65680722
ZNF19	12.17866729	1.048367059	5.205391731	0	24.29024076	0	5.462829688	11.33551687	13.25086276	0	0.310322243	0	7.902317771	0
ZNF192P1	5.947721234	1.048367059	0	0	0	0	0	11.33551687	0	0	5.585800369	0.652242312	0	6.716431879
ZNF195	21.52508637	17.82224	25.15939337	27.35713057	0	9.94297072	0	6.801310119	21.20138041	0	29.7909353	11.74036162	6.321854217	8.955242506
ZNF2	3.965147489	0	0	0	0	0	3.902021206	0	0	0	0.930966728	0	4.741390663	0
ZNF20	2.265798565	0	1.735130577	0	0	0	5.462829688	0	0	0	0	0	0	5.597026566
ZNF200	3.965147489	0	0	4.208789318	0	0	7.804042411	0	10.6006902	7.237564779	0.620644485	11.74036162	0	4.477621253
ZNF202	0.566449641	10.48367059	0	2.805859545	23.45264625	27.84031802	0	0	0	0	5.275478127	1.956726937	5.53162244	0
ZNF204P	5.098046772	8.386936469	6.940522308	5.611719091	0	0	3.121616965	45.34206746	0	0	8.99934504	5.87018081	1.580463554	0
ZNF205	1.982573745	7.33856941	3.470261154	0	0	0	0	0	0	0	0.310322243	0	2.370695331	0
ZNF207	114.7060524	134.1909835	147.486099	106.6226627	50.25567053	29.82891216	52.28708416	90.68413492	63.60414123	59.70990942	95.26892852	118.0558585	158.8365872	82.83599318
ZNF208	4.531597131	14.67713882	5.205391731	4.208789318	0	7.954376576	1.560808482	0	0	0	7.137411583	0.652242312	5.53162244	0
ZNF211	0	0	12.14591404	0	5.025567053	0	0	9.068413492	0	12.66573836	9.619989525	5.217938498	9.482781326	0
ZNF212	1.982573745	8.386936469	0	0	2.512783526	17.8973473	3.121616965	4.534206746	0	0	4.654833641	0	0	0
ZNF213	13.31156657	6.290202352	6.072957019	0	7.538350579	3.977188288	0	18.13682698	0	65.13808301	5.275478127	0.652242312	6.321854217	0
ZNF213-AS1	5.098046772	11.53203764	22.5566975	13.32783284	1.675189018	5.965782432	7.02363817	0	0	36.18782389	9.309667282	15.00157318	8.692549548	0
ZNF214	0	0	0	1.402929773	6.70075607	0	1.560808482	0	13.25086276	0	0.310322243	2.608969249	0	17.91048501
ZNF215	1.416124103	0	0	0	0	0	0	0	0	5.428173584	0.620644485	2.608969249	5.53162244	26.86572752
ZNF217	9.346419082	0	20.82156692	9.119043522	0	7.954376576	10.92565938	13.60262024	13.25086276	0	8.689022797	16.95830012	17.3850991	0
ZNF219	7.647070158	9.435303528	1.735130577	2.805859545	20.93986272	17.8973473	10.92565938	6.801310119	2.650172551	0	10.24063401	9.783634684	9.482781326	4.477621253
ZNF22	1.132899283	10.48367059	9.543218173	5.611719091	8.375945088	13.92015901	0	13.60262024	2.650172551	0	1.861933456	1.304484624	11.85347666	15.67167439
ZNF221	0	0	1.735130577	2.104394659	0	0	0	0	13.25086276	0	0	5.217938498	0	12.31345845
ZNF223	0.849674462	0	0	0	0	0	0	0	0	18.09391195	1.241288971	3.913453873	0	0
ZNF224	11.61221765	16.77387294	4.337826442	3.507324432	5.025567053	0	6.243233929	15.86972361	7.950517653	0	11.79224522	15.00157318	0	12.31345845
ZNF225	3.965147489	6.290202352	13.88104462	4.208789318	9.213539597	0	0	0	15.90103531	0	0.310322243	4.565696186	0	14.55226907
ZNF226	21.24186155	22.01570823	16.48374048	13.32783284	3.350378035	0	0	0	15.90103531	10.85634717	13.96450092	18.91502706	18.17533087	0
ZNF227	11.04576801	0	6.072957019	11.92490307	0	7.954376576	0.780404241	2.267103373	0	3.618782389	5.585800369	5.87018081	1.580463554	0
ZNF229	0	0	6.940522308	0	5.025567053	0	1.560808482	0	37.10241572	0	0.930966728	6.522423122	3.951158886	0
ZNF22-AS1	0	0	4.337826442	0	10.05113411	0	8.584446653	0	0	0	0.310322243	1.956726937	0	13.43286376
ZNF23	0.849674462	9.435303528	1.735130577	0	2.512783526	0	0	0	0	0	3.103222427	0	0	3.35821594
ZNF230	5.947721234	1.048367059	0	2.104394659	2.512783526	0	0	0	2.650172551	0	1.241288971	11.74036162	0	0
ZNF232	0	2.096734117	7.808087596	5.611719091	5.025567053	0	0	0	0	3.618782389	0.310322243	2.608969249	4.741390663	10.07464782
ZNF232-AS1	0	6.290202352	0	0	9.213539597	0	0	0	5.300345102	0	0.930966728	0.652242312	0	21.26870095
ZNF233	2.549023386	0	0	0	9.213539597	0	8.584446653	0	0	0	2.172255699	0	0	0
ZNF234	6.514170875	10.48367059	6.940522308	11.22343818	9.213539597	21.87453558	8.584446653	4.534206746	2.650172551	0	8.99934504	7.174665435	5.53162244	0
ZNF235	12.74511693	0	22.5566975	10.52197329	12.56391763	0	0	31.73944722	26.50172551	0	13.65417868	9.783634684	3.160927109	21.26870095
ZNF236	16.99348924	17.82224	33.83504625	18.23808704	27.64061879	31.8175063	26.5337442	2.267103373	47.70310592	57.90051823	13.34385644	15.65381549	8.692549548	22.38810626
ZNF239	0	0	0	0	0	0	6.243233929	0	21.20138041	0	0.620644485	4.565696186	0	0
ZNF24	56.92818895	91.2079341	91.09435529	100.3094787	31.82859133	89.48673648	24.97293572	61.21179107	92.75603929	75.99443018	87.51087245	87.40046984	63.21854217	42.5374019
ZNF248	22.37476083	6.290202352	3.470261154	12.62636795	4.187972544	0	37.45940357	49.87627421	10.6006902	57.90051823	17.68836784	26.08969249	11.06324488	0
ZNF25	20.39218709	19.91897411	0	9.119043522	31.82859133	11.93156486	26.5337442	2.267103373	45.05293337	30.75965031	27.6186796	32.61211561	24.49718509	68.28372411
ZNF250	5.381271593	8.386936469	6.940522308	2.104394659	0	0	7.02363817	0	7.950517653	0	5.896122612	1.956726937	2.370695331	10.07464782
ZNF252P	7.080620516	32.49937882	26.02695865	5.611719091	10.05113411	1.988594144	7.804042411	36.27365397	7.950517653	0	16.13675662	16.95830012	23.70695331	0
ZNF252P-AS1	1.416124103	2.096734117	2.602695865	0	0	0	0	0	0	0	1.861933456	0	0.790231777	0
ZNF253	15.01091549	30.4026447	6.940522308	14.02929773	2.512783526	9.94297072	3.902021206	0	0	23.52208553	23.27416821	7.826907747	3.160927109	0
ZNF254	33.13730402	6.290202352	17.35130577	21.04394659	20.10226821	0	0.780404241	0	13.25086276	0	14.58514541	13.04484624	0	0
ZNF256	4.531597131	0	7.808087596	0	0	9.94297072	0	0	13.25086276	0	1.551611214	0	0	0
ZNF257	0	0	1.735130577	4.208789318	0	0	8.584446653	0	10.6006902	0	2.792900185	0	0	0
ZNF26	28.60570689	13.62877176	19.95400163	12.62636795	23.45264625	0	5.462829688	34.0065506	21.20138041	27.14086792	20.79159026	29.35090405	15.80463554	36.94037534
ZNF260	12.17866729	20.96734117	15.61617519	7.014648863	11.72632312	5.965782432	24.19253148	0	13.25086276	21.71269434	31.34254652	9.131392371	7.902317771	21.26870095
ZNF263	13.02834175	9.435303528	19.95400163	4.208789318	0	0	17.16889331	13.60262024	10.6006902	0	6.82708934	6.522423122	1.580463554	1.119405313
ZNF264	54.94561521	70.24059293	32.09991567	58.22158556	62.81958816	31.8175063	60.87153081	54.41048095	90.10586674	18.09391195	67.96057116	65.87647354	60.05761506	79.47777724
ZNF266	1.132899283	2.096734117	22.5566975	10.52197329	0	0	15.60808482	0	0	36.18782389	6.82708934	10.435877	13.43394021	0
ZNF267	3.115473027	5.241835293	0	0.701464886	10.88872861	0	0.780404241	0	10.6006902	0	4.034189156	0	6.321854217	8.955242506
ZNF268	17.27671406	19.91897411	10.41078346	21.74541148	29.31580781	0	23.41212723	20.40393036	0	16.28452075	12.72321195	10.435877	2.370695331	0
ZNF271P	14.44446585	36.69284705	8.675652885	28.76006034	13.40151214	0	7.02363817	29.47234385	13.25086276	0	25.75674615	13.69708856	26.86788042	50.3732391
ZNF273	15.86058996	12.5804047	6.940522308	7.014648863	5.025567053	0	11.70606362	0	2.650172551	3.618782389	12.10256747	16.30605781	18.96556265	11.19405313
ZNF274	11.32899283	7.33856941	26.02695865	10.52197329	17.58948469	25.85172387	10.92565938	4.534206746	55.65362357	18.09391195	9.619989525	3.913453873	8.692549548	34.70156471
ZNF275	32.00440473	45.07978352	12.14591404	22.44687636	37.6917529	9.94297072	3.902021206	15.86972361	71.55465888	5.428173584	24.20513493	18.26278474	18.17533087	8.955242506
ZNF276	17.27671406	8.386936469	34.70261154	24.55127102	25.12783526	0	15.60808482	4.534206746	0	10.85634717	20.17094578	23.48072324	14.22417199	23.50751158
ZNF277	12.46189211	5.241835293	14.7486099	7.71611375	14.23910665	0	11.70606362	0	2.650172551	0	7.447733826	18.26278474	9.482781326	23.50751158
ZNF28	0	4.193468234	27.76208923	0	11.72632312	11.93156486	10.92565938	0	0	0	3.723866913	9.783634684	8.692549548	12.31345845
ZNF280C	4.531597131	0	6.072957019	1.402929773	2.512783526	0	3.902021206	0	0	0	4.344511398	6.522423122	17.3850991	0
ZNF280D	17.8431637	30.4026447	13.88104462	29.46152523	3.350378035	5.965782432	11.70606362	47.60917083	10.6006902	0	19.23997905	23.48072324	6.321854217	0
ZNF281	36.53600187	2.096734117	12.14591404	25.25273591	0	0	11.70606362	52.14337758	13.25086276	0	13.34385644	18.91502706	8.692549548	16.7910797
ZNF282	0	0	6.940522308	0	8.375945088	0	11.70606362	6.801310119	0	0	2.172255699	7.174665435	1.580463554	0
ZNF283	27.4728076	2.096734117	6.940522308	10.52197329	17.58948469	21.87453558	3.121616965	15.86972361	18.55120786	54.28173584	9.309667282	5.217938498	14.22417199	17.91048501
ZNF284	0	0	4.337826442	2.104394659	0	15.90875315	6.243233929	20.40393036	0	3.618782389	7.447733826	3.261211561	10.2730131	4.477621253
ZNF285	1.416124103	5.241835293	3.470261154	2.805859545	0	0	0	9.068413492	29.15189806	0	1.241288971	2.608969249	4.741390663	12.31345845
ZNF286A	4.531597131	0	12.14591404	2.805859545	6.70075607	11.93156486	2.341212723	0	10.6006902	0	8.378700554	8.479150059	0	0
ZNF286B	1.132899283	0	0	0	0	0	0	0	0	0	1.551611214	0.652242312	7.112085994	0
ZNF287	13.02834175	6.290202352	7.808087596	14.02929773	0	3.977188288	18.72970179	0	5.300345102	9.046955973	7.758056069	18.91502706	0	21.26870095
ZNF292	59.76043716	35.64447999	37.3053074	75.05674284	44.39250897	35.79469459	32.77697813	77.08151468	29.15189806	68.7568654	59.89219285	78.92131978	86.13526371	85.07480381
ZNF3	14.16124103	8.386936469	15.61617519	6.313183977	9.213539597	0	21.85131875	11.33551687	13.25086276	0	11.17160074	12.39260393	1.580463554	0
ZNF300	0.566449641	0	6.072957019	1.402929773	0	0	7.02363817	0	15.90103531	0	6.206444855	13.04484624	0	0
ZNF300P1	0	0	2.602695865	0.701464886	4.187972544	0	3.121616965	0	0	0	3.723866913	3.261211561	3.951158886	1.119405313
ZNF302	20.39218709	12.5804047	32.09991567	15.4322275	0	1.988594144	7.02363817	20.40393036	31.80207061	0	19.55030129	4.565696186	8.692549548	29.10453814
ZNF304	0	4.193468234	3.470261154	3.507324432	0	0	11.70606362	20.40393036	0	0	4.034189156	2.608969249	3.160927109	4.477621253
ZNF316	15.86058996	26.20917647	32.09991567	7.014648863	10.05113411	11.93156486	35.11819085	29.47234385	42.40276082	16.28452075	16.44707887	15.00157318	14.22417199	45.89561784
ZNF317	6.797395696	12.5804047	22.5566975	6.313183977	15.91429567	11.93156486	14.04727634	0	0	0	11.17160074	7.826907747	3.951158886	4.477621253
ZNF318	23.22443529	8.386936469	0	7.71611375	5.863161562	19.88594144	24.97293572	36.27365397	42.40276082	5.428173584	14.89546765	24.13296555	48.2041384	47.01502316
ZNF319	10.76254319	7.33856941	4.337826442	2.104394659	0	0	0	11.33551687	15.90103531	0	1.861933456	0	0.790231777	12.31345845
ZNF32	0.566449641	0	0	0.701464886	5.863161562	25.85172387	10.92565938	0	0	27.14086792	2.482577942	2.608969249	4.741390663	4.477621253
ZNF320	16.71026442	49.27325175	16.48374048	12.62636795	19.2646737	0	39.02021206	20.40393036	2.650172551	19.90330314	14.89546765	17.61054243	28.44834398	71.64194005
ZNF322	0	8.386936469	0.867565288	11.92490307	11.72632312	0	12.48646786	0	0	0	6.82708934	8.479150059	0	0
ZNF324	0	2.096734117	2.602695865	0	14.23910665	0	10.14525513	0	21.20138041	27.14086792	4.965155884	4.565696186	0	2.238810626
ZNF326	42.4837231	53.46671999	63.33226606	41.38642829	19.2646737	17.8973473	13.2668721	27.20524048	31.80207061	52.47234465	22.03287924	27.39417711	30.81903931	7.835837193
ZNF329	9.912868723	4.193468234	0	4.208789318	8.375945088	25.85172387	10.92565938	0	0	3.618782389	7.447733826	6.522423122	17.3850991	0
ZNF330	1.699348924	0	4.337826442	2.805859545	0	0	5.462829688	13.60262024	10.6006902	0	9.309667282	16.95830012	10.2730131	8.955242506
ZNF331	10.19609354	7.33856941	18.21887106	21.74541148	5.863161562	9.94297072	23.41212723	22.67103373	5.300345102	7.237564779	9.309667282	26.7419348	23.70695331	35.82097002
ZNF333	16.99348924	13.62877176	23.42426279	10.52197329	10.88872861	0	12.48646786	20.40393036	26.50172551	14.47512956	8.689022797	16.95830012	11.06324488	26.86572752
ZNF334	12.74511693	18.87060706	7.808087596	5.611719091	0.837594509	0	25.75333996	0	0	0	4.654833641	10.435877	12.64370843	14.55226907
ZNF335	5.098046772	2.096734117	2.602695865	1.402929773	7.538350579	9.94297072	16.38848906	36.27365397	0	0	7.137411583	0	3.160927109	5.597026566
ZNF337	3.115473027	6.290202352	6.940522308	4.910254204	1.675189018	0	16.38848906	0	0	9.046955973	7.447733826	18.26278474	9.482781326	0
ZNF337-AS1	4.814821951	5.241835293	3.470261154	1.402929773	5.863161562	0	12.48646786	0	0	0	2.172255699	1.304484624	0	7.835837193
ZNF33A	31.72117991	15.72550588	33.83504625	25.25273591	6.70075607	0	28.09455268	40.80786071	0	50.66295345	43.75543623	48.26593111	56.89668795	0
ZNF33B	5.381271593	15.72550588	6.072957019	1.402929773	0	7.954376576	22.63172299	0	58.30379612	0	24.20513493	14.34933087	13.43394021	20.14929564
ZNF33BP1	2.265798565	0	0	0	0	0	0	0	5.300345102	0	0.620644485	3.261211561	0	0
ZNF34	1.699348924	15.72550588	5.205391731	3.507324432	3.350378035	0	17.16889331	0	0	0	0.930966728	1.304484624	3.160927109	8.955242506
ZNF341	1.982573745	15.72550588	4.337826442	0.701464886	2.512783526	0	5.462829688	0	15.90103531	9.046955973	6.516767098	11.74036162	0	0
ZNF343	3.115473027	3.145101176	0.867565288	9.119043522	32.66618584	0	16.38848906	0	10.6006902	0	7.447733826	2.608969249	0	1.119405313
ZNF345	2.265798565	5.241835293	0	1.402929773	8.375945088	0	2.341212723	0	18.55120786	0	5.585800369	0	3.951158886	0
ZNF346	16.71026442	7.33856941	18.21887106	7.71611375	0	0	11.70606362	0	15.90103531	0	12.72321195	9.131392371	4.741390663	23.50751158
ZNF346-IT1	0.849674462	4.193468234	0	0	0	0	7.02363817	0	0	5.428173584	1.551611214	6.522423122	3.951158886	0
ZNF347	18.12638852	10.48367059	26.89452394	16.83515727	21.77745723	29.82891216	0.780404241	0	21.20138041	0	3.103222427	15.65381549	0	12.31345845
ZNF350	7.363845337	0	0	8.417578636	9.213539597	13.92015901	1.560808482	18.13682698	23.85155296	0	2.482577942	4.565696186	0	0
ZNF350-AS1	1.699348924	0	0	2.805859545	0	31.8175063	0	0	0	16.28452075	2.482577942	0	0.790231777	0
ZNF354A	0	0	13.01347933	4.208789318	0	19.88594144	5.462829688	0	0	0	2.482577942	2.608969249	10.2730131	0
ZNF354B	4.531597131	10.48367059	10.41078346	8.417578636	0	9.94297072	10.92565938	0	0	0	4.654833641	6.522423122	2.370695331	0
ZNF354C	2.549023386	15.72550588	0	19.64101682	13.40151214	9.94297072	7.804042411	11.33551687	0	0	8.99934504	6.522423122	0	8.955242506
ZNF358	9.912868723	22.01570823	12.14591404	2.104394659	1.675189018	0	6.243233929	4.534206746	7.950517653	57.90051823	10.55095625	1.956726937	7.902317771	4.477621253
ZNF362	13.02834175	18.87060706	9.543218173	10.52197329	32.66618584	17.8973473	3.902021206	22.67103373	18.55120786	5.428173584	7.758056069	3.913453873	5.53162244	5.597026566
ZNF365	18.97606298	9.435303528	26.89452394	43.49082295	10.88872861	43.74907117	30.4357654	47.60917083	18.55120786	1.809391195	31.963191	12.39260393	0	0
ZNF366	4.531597131	7.33856941	0	7.014648863	5.025567053	0	0	0	0	0	8.378700554	0	3.160927109	0
ZNF367	4.24837231	5.241835293	0	0	1.675189018	11.93156486	4.682425447	4.534206746	0	18.09391195	0.620644485	0.652242312	8.692549548	1.119405313
ZNF37A	38.51857561	25.16080941	18.21887106	25.25273591	18.42707919	23.86312973	35.89859509	38.54075734	7.950517653	28.95025911	26.37739063	33.91660024	12.64370843	13.43286376
ZNF37BP	36.25277704	17.82224	15.61617519	14.73076261	9.213539597	0	24.19253148	45.34206746	5.300345102	0	19.86062354	26.08969249	14.22417199	24.62691689
ZNF382	36.53600187	13.62877176	1.735130577	15.4322275	5.863161562	1.988594144	30.4357654	0	5.300345102	27.14086792	24.20513493	35.22108486	7.112085994	13.43286376
ZNF383	30.30505581	7.33856941	15.61617519	15.4322275	16.75189018	5.965782432	37.45940357	0	29.15189806	7.237564779	14.89546765	13.69708856	12.64370843	17.91048501
ZNF384	6.230946055	16.77387294	11.27834875	13.32783284	9.213539597	0	12.48646786	0	18.55120786	56.09112703	8.378700554	9.131392371	7.112085994	4.477621253
ZNF385A	39.65147489	36.69284705	39.04043798	27.35713057	54.44364307	39.77188288	1.560808482	4.534206746	68.90448633	72.37564779	28.23932409	23.48072324	41.88228419	41.41799659
ZNF385B	5.947721234	4.193468234	3.470261154	0	8.375945088	0	0	0	5.300345102	0	5.585800369	8.479150059	0	0
ZNF385C	4.814821951	0	0	2.805859545	0	0	3.902021206	9.068413492	0	0	0.310322243	0	0	10.07464782
ZNF385D	19.82573745	17.82224	0	2.104394659	7.538350579	0	14.04727634	0	7.950517653	16.28452075	19.86062354	25.43745018	15.80463554	0
ZNF391	9.346419082	6.290202352	2.602695865	2.104394659	0	0	0	0	0	0	3.41354467	1.304484624	0	0
ZNF394	0.566449641	8.386936469	2.602695865	2.104394659	7.538350579	0	17.94929755	0	7.950517653	0	4.344511398	6.522423122	0.790231777	0
ZNF395	18.40961334	22.01570823	19.08643635	24.55127102	15.91429567	0	3.121616965	15.86972361	0	0	7.137411583	13.04484624	8.692549548	13.43286376
ZNF396	0.849674462	9.435303528	8.675652885	4.208789318	6.70075607	0	0	0	0	0	2.482577942	5.217938498	0	0
ZNF397	43.61662238	79.67589645	65.93496192	44.19228784	21.77745723	0	39.02021206	49.87627421	21.20138041	59.70990942	27.6186796	30.65538868	25.28741687	38.05978065
ZNF398	12.74511693	8.386936469	0.867565288	1.402929773	30.15340232	13.92015901	0	9.068413492	0	0	12.41288971	20.21951168	0	33.5821594
ZNF404	0.283224821	2.096734117	0	0	0	0	3.902021206	11.33551687	0	0	5.896122612	0	0	0
ZNF407	15.01091549	11.53203764	18.21887106	23.84980613	7.538350579	0	23.41212723	6.801310119	13.25086276	0	6.82708934	13.04484624	18.17533087	1.119405313
ZNF41	2.265798565	8.386936469	9.543218173	9.820508408	0	0	3.121616965	6.801310119	0	28.95025911	5.585800369	7.174665435	10.2730131	3.35821594
ZNF410	3.965147489	8.386936469	2.602695865	7.014648863	8.375945088	0	3.121616965	0	13.25086276	0	0.930966728	2.608969249	0	2.238810626
ZNF414	1.132899283	4.193468234	0	0	7.538350579	5.965782432	7.02363817	0	0	1.809391195	1.241288971	0	11.85347666	0
ZNF415	30.30505581	6.290202352	0	1.402929773	15.07670116	7.954376576	3.121616965	18.13682698	0	14.47512956	2.792900185	11.08811931	17.3850991	5.597026566
ZNF416	0	0	0	0.701464886	0	0	3.902021206	0	0	0	0.930966728	0	0	19.02989032
ZNF417	15.57736514	13.62877176	4.337826442	15.4322275	10.05113411	0	5.462829688	22.67103373	18.55120786	3.618782389	21.41223475	20.21951168	4.741390663	30.22394346
ZNF418	16.99348924	7.33856941	12.14591404	2.805859545	9.213539597	0	13.2668721	6.801310119	0	9.046955973	2.792900185	17.61054243	6.321854217	0
